original_output_file,folder,location,date,audiofile,template,starttime,ampcutoff,species,min.score,max.score,n.scores,speciespresent
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_074500.wav,F5,065,-31,T,-1.56,1.14,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_074500.wav,F8,025,-31,T,-0.8,1.37,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_074500.wav,F8,036,-31,T,-0.73,1.29,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_074500.wav,F6,015,-31,H,-1.97,0.63,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_074500.wav,F7,017,-31,H,-2.26,0.74,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_074500.wav,F9,102,-31,T,-0.79,1.48,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F1,025,-31,T,-1.9,2.26,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F2,000,-31,T,-1.77,1.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F2,087,-31,T,-2.09,1.58,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F3,000,-31,T,-2.59,1.24,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F4,000,-31,T,-1.13,2.45,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F4,030,-31,T,-2.32,1.3,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F5,065,-31,T,-1.01,1.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F8,025,-31,T,-1.39,2.55,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F8,036,-31,T,-1.54,2.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F6,015,-31,H,-4.27,1.51,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F7,017,-31,H,-3.55,1.19,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-31.txt,AutomatedDetection_TestingTemplates,"4,200",22 feb 2013,HARPIA_20130222_080000.wav,F9,102,-31,T,-1.65,2.56,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F1,025,-33,T,-1.26,0.15,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F2,000,-33,T,-1.55,-0.07,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F2,087,-33,T,-1.77,0.26,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F3,000,-33,T,-1.5,0.9,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F4,000,-33,T,-1.19,0.58,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F4,030,-33,T,-1.31,1.22,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F5,065,-33,T,-0.72,0.74,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F8,025,-33,T,-1.55,-0.05,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F8,036,-33,T,-1.7,-0.15,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F6,015,-33,H,0.76,3.93,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F7,017,-33,H,0.74,3.63,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_054500.wav,F9,102,-33,T,-1.39,0.08,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F1,025,-33,T,-2.16,1.75,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F2,000,-33,T,-2.49,1.01,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F2,087,-33,T,-2.81,0.74,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F3,000,-33,T,-2.07,2.4,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F4,000,-33,T,-2.01,2.05,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F4,030,-33,T,-1.88,2.13,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F5,065,-33,T,-1.6,1.18,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F8,025,-33,T,-2.58,0.44,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F8,036,-33,T,-2.45,0.21,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F6,015,-33,H,-0.09,6.14,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F7,017,-33,H,0.16,5.13,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_060000.wav,F9,102,-33,T,-2.79,1.07,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F1,025,-33,T,-1.98,2.59,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F2,000,-33,T,-2.53,1.08,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F2,087,-33,T,-2.57,1.9,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F3,000,-33,T,-2.14,2.27,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F4,000,-33,T,-2.28,1.79,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F4,030,-33,T,-1.8,2.83,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F5,065,-33,T,-2.27,1.82,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F8,025,-33,T,-2.17,1.67,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F8,036,-33,T,-2.69,1.56,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F6,015,-33,H,-0.09,5.33,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F7,017,-33,H,-0.81,5.18,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_061500.wav,F9,102,-33,T,-2.15,2.18,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F1,025,-33,T,-2.15,0.97,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F2,000,-33,T,-3.37,0.65,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F2,087,-33,T,-3.67,0.64,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F3,000,-33,T,-3.37,1.38,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F4,000,-33,T,-2.25,1.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F4,030,-33,T,-3.14,1.45,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F5,065,-33,T,-2.66,0.82,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F8,025,-33,T,-1.82,0.55,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F8,036,-33,T,-2.09,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F6,015,-33,H,0.32,3.97,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F7,017,-33,H,-1.38,3.43,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_063000.wav,F9,102,-33,T,-2.73,0.69,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F1,025,-33,T,-2.18,1.2,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F2,000,-33,T,-3.9,0.62,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F2,087,-33,T,-3.97,0.95,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F3,000,-33,T,-4.1,2.22,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F4,000,-33,T,-2.32,0.6,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F4,030,-33,T,-3.91,2.48,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F5,065,-33,T,-2.46,0.58,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F8,025,-33,T,-1.84,0.32,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F8,036,-33,T,-2.4,0.69,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F6,015,-33,H,1.48,5.24,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F7,017,-33,H,-1.48,5.49,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_064500.wav,F9,102,-33,T,-3.29,0.57,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F1,025,-33,T,-1.24,0.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F2,000,-33,T,-1.17,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F2,087,-33,T,-0.85,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F3,000,-33,T,-0.62,1.18,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F4,000,-33,T,-1.19,0.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F4,030,-33,T,-0.65,1.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F5,065,-33,T,-1.25,0.74,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F8,025,-33,T,-1.59,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F8,036,-33,T,-2.02,0.76,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F6,015,-33,H,-2.03,4.07,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F7,017,-33,H,-1.57,4.38,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_070000.wav,F9,102,-33,T,-1.38,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F1,025,-33,T,-0.38,0.76,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F2,000,-33,T,-0.1,1.04,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F2,087,-33,T,-0.14,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F3,000,-33,T,-0.19,0.95,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F4,000,-33,T,-0.53,1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F4,030,-33,T,-0.23,0.9,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F5,065,-33,T,-0.45,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F8,025,-33,T,-0.4,0.76,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F8,036,-33,T,-0.43,0.87,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F6,015,-33,H,-1.61,0.2,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F7,017,-33,H,-1.28,0.32,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_071500.wav,F9,102,-33,T,-0.26,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F1,025,-33,T,-0.56,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F2,000,-33,T,-1.33,0.81,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F2,087,-33,T,-1.38,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F3,000,-33,T,-1.01,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F4,000,-33,T,-0.83,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F4,030,-33,T,-0.54,0.72,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F5,065,-33,T,-0.64,0.74,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F8,025,-33,T,-0.68,0.97,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F8,036,-33,T,-0.65,0.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F6,015,-33,H,-1.41,2.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F7,017,-33,H,-1,2.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_073000.wav,F9,102,-33,T,-1.25,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F1,025,-33,T,-0.77,0.96,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F2,000,-33,T,-0.51,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F2,087,-33,T,-0.41,1.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F3,000,-33,T,-0.57,1.09,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F4,000,-33,T,-1.07,0.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F4,030,-33,T,-0.74,1.09,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F5,065,-33,T,-0.78,0.77,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F8,025,-33,T,-0.89,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-33.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_074500.wav,F8,036,-33,T,-0.75,0.74,18439,None
