Analyst,audiofile,Date,RecordingLocation,plot,location,PrimateSpecies,CallDistance,MicUsed,Rain
Anna Kurtin,HARPIA_20150213_064500.wav,2/13/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150213_070000.wav,2/13/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150213_071500.wav,2/13/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150213_073000.wav,2/13/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150213_074500.wav,2/13/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150213_080000.wav,2/13/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_054500.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_060000.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_063000.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_064500.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_070000.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_071500.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_073000.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_074500.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150213_080000.wav,2/13/2015,"Puma/1, 200",Puma,"1, 200",None,NA,1,Dry
Anna Kurtin,HARPIA_20150214_060000.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",Howler,4,1,Drizzle
Anna Kurtin,HARPIA_20150214_061500.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",Howler,4,1,Dry
Anna Kurtin,HARPIA_20150214_063000.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20150214_061500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20150214_064500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20150214_070000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20150214_073000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,4,1,Dry
Anna Kurtin,HARPIA_20150214_054500.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150214_064500.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150214_070000.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150214_071500.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Dry
Anna Kurtin,HARPIA_20150214_073000.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Rain
Anna Kurtin,HARPIA_20150214_074500.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Rain
Anna Kurtin,HARPIA_20150214_080000.wav,2/14/2015,"Harpia/7, 400",Harpia,"7, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20150214_054500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20150214_060000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Rain
Silvy van Kuijk,PUMA_20150214_063000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150214_071500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150214_074500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150214_080000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150215_074500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,2,1,Drizzle
Anna Kurtin,HARPIA_20150215_054500.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_060000.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_061500.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_063000.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_064500.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_070000.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_071500.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_073000.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_074500.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150215_080000.wav,2/15/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_054500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_060000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_061500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_063000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_064500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_070000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_071500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_073000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150215_080000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150216_060000.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20150216_061500.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20150216_063000.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",Howler,4,1,Dry
Anna Kurtin,HARPIA_20150216_054500.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150216_061500.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150216_063000.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150216_064500.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150216_070000.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Dry
Anna Kurtin,HARPIA_20150216_071500.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Dry
Anna Kurtin,HARPIA_20150216_073000.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Dry
Anna Kurtin,HARPIA_20150216_074500.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Dry
Anna Kurtin,HARPIA_20150216_080000.wav,2/16/2015,"Harpia/2, 600",Harpia,"2, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150216_054500.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150216_060000.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150216_064500.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150216_070000.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150216_071500.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150216_073000.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150216_074500.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150216_080000.wav,2/16/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Anna Kurtin,HARPIA_20150217_060000.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,3,1,Drizzle
Anna Kurtin,HARPIA_20150217_063000.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,3,1,Drizzle
Silvy van Kuijk,HARPIA_20150217_061500.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Drizzle
Silvy van Kuijk,HARPIA_20150217_061500.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",Titi,4,1,Drizzle
Anna Kurtin,HARPIA_20150217_071500.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Drizzle
Silvy van Kuijk,PUMA_20150217_054500.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",Howler,4,1,Drizzle
Anna Kurtin,HARPIA_20150217_054500.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150217_064500.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150217_070000.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150217_073000.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150217_074500.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150217_080000.wav,2/17/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_060000.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_061500.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_063000.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_064500.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_070000.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_071500.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_073000.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Drizzle
Silvy van Kuijk,PUMA_20150217_074500.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150217_080000.wav,2/17/2015,"Puma/-1, 600",Puma,"-1, 600",None,NA,1,Dry
Anna Kurtin,HARPIA_20150218_070000.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,3,1,Dry
Silvy van Kuijk,PUMA_20150218_061500.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",Howler,3,1,Dry
Anna Kurtin,HARPIA_20150218_063000.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Anna Kurtin,HARPIA_20150218_064500.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20150218_054500.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Dry
Anna Kurtin,HARPIA_20150218_054500.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20150218_060000.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Anna Kurtin,HARPIA_20150218_061500.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Anna Kurtin,HARPIA_20150218_071500.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,NA,1,Dry
Anna Kurtin,HARPIA_20150218_073000.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",Howler,NA,1,Dry
Anna Kurtin,HARPIA_20150218_074500.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Anna Kurtin,HARPIA_20150218_080000.wav,2/18/2015,"Harpia/1, 800",Harpia,"1, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_060000.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_063000.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_064500.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_070000.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_071500.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_073000.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_074500.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150218_080000.wav,2/18/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_061500.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",Howler,2,1,Dry
Silvy van Kuijk,PUMA_20150219_060000.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20150219_073000.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",Howler,4,1,Dry
Silvy van Kuijk,PUMA_20150219_073000.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",Titi,4,1,Dry
Silvy van Kuijk,PUMA_20150219_054500.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_063000.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_064500.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_070000.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_071500.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_074500.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Silvy van Kuijk,PUMA_20150219_080000.wav,2/19/2015,"Puma/0, 800",Puma,"0, 800",None,NA,1,Dry
Anna Kurtin,HARPIA_20160126_060000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Dry
Anna Kurtin,HARPIA_20160126_061500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Dry
Anna Kurtin,HARPIA_20160126_063000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Drizzle
Anna Kurtin,HARPIA_20160126_064500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Drizzle
Anna Kurtin,HARPIA_20160126_054500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Anna Kurtin,HARPIA_20160126_070000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20160126_071500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20160126_073000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,NA,1,Dry
Anna Kurtin,HARPIA_20160126_074500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20160126_080000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Drizzle
Anna Kurtin,HARPIA_20160127_060000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20160127_063000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Titi,2,1,Dry
Anna Kurtin,HARPIA_20160127_054500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20160127_054500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Titi,4,1,Dry
Anna Kurtin,HARPIA_20160127_061500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Anna Kurtin,HARPIA_20160127_063000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Anna Kurtin,HARPIA_20160127_064500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160127_071500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Anna Kurtin,HARPIA_20160127_073000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,4,1,Dry
Anna Kurtin,HARPIA_20160127_070000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Anna Kurtin,HARPIA_20160127_074500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Anna Kurtin,HARPIA_20160127_080000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160128_060000.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160128_061500.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160128_063000.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20160128_064500.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20160128_054500.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160128_070000.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160128_071500.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160128_073000.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160128_074500.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160128_080000.wav,1/28/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160129_054500.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160129_060000.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160129_061500.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160129_063000.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160129_064500.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160129_070000.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160129_071500.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160129_073000.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160129_074500.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160129_080000.wav,1/29/2016,"Harpia/8, 200",Harpia,"8, 200",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_060000.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20160130_061500.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20160130_060000.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160130_064500.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",Titi,4,1,Dry
Silvy van Kuijk,HARPIA_20160130_054500.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_063000.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_070000.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_071500.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_073000.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_074500.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160130_080000.wav,1/30/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160131_061500.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,3,1,Dry
Silvy van Kuijk,HARPIA_20160131_064500.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",Titi,3,1,Dry
Silvy van Kuijk,HARPIA_20160131_054500.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160131_060000.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160131_074500.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160131_063000.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160131_070000.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160131_071500.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160131_073000.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160131_080000.wav,1/31/2016,"Harpia/3, 400",Harpia,"3, 400",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_060000.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,2,1,Dry
Silvy van Kuijk,HARPIA_20160201_061500.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",Titi,2,1,Dry
Silvy van Kuijk,HARPIA_20160201_054500.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160201_060000.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160201_063000.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_064500.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_070000.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_071500.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_073000.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_074500.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160201_080000.wav,2/1/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
Silvy van Kuijk,HARPIA_20160202_054500.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,1,1,Dry
Silvy van Kuijk,HARPIA_20160202_061500.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,1,1,Dry
Silvy van Kuijk,HARPIA_20160202_063000.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,1,1,Dry
Silvy van Kuijk,HARPIA_20160202_070000.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,1,1,Dry
Silvy van Kuijk,HARPIA_20160202_060000.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160202_061500.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160202_063000.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",Howler,4,1,Dry
Silvy van Kuijk,HARPIA_20160202_064500.wav,2/2/2016,"Harpia/8, 600",Harpia,"8, 600",None,NA,1,Dry
