audiofile,detection,avg_titi_max_score,avg_howler_max_score,location,automated_detection,manual_detections
PUMA_20130302_054500.wav,none,0.51,6.609999999999999,"6, 0",0,0
PUMA_20130302_060000.wav,none,4.507,6.1899999999999995,"6, 0",0,1
PUMA_20130302_061500.wav,none,2.927,5.21,"6, 0",0,1
PUMA_20130302_063000.wav,none,2.264,4.255,"6, 0",0,0
PUMA_20130302_064500.wav,none,3.678,5.46,"6, 0",0,1
PUMA_20130302_070000.wav,none,0.8109999999999999,3.12,"6, 0",0,0
PUMA_20130302_071500.wav,none,1.9399999999999995,2.8,"6, 0",0,1
PUMA_20130302_073000.wav,none,1.7279999999999998,3.105,"6, 0",0,1
PUMA_20130302_074500.wav,none,0.14000000000000004,2.54,"6, 0",0,0
PUMA_20130302_080000.wav,none,2.3080000000000003,2.4299999999999997,"6, 0",0,1
PUMA_20130303_054500.wav,none,4.010999999999999,6.755,"6, 0",0,0
PUMA_20130303_060000.wav,none,1.9469999999999996,5.154999999999999,"6, 0",0,0
PUMA_20130303_061500.wav,none,2.607,4.53,"6, 0",0,1
PUMA_20130303_063000.wav,none,3.567,4.855,"6, 0",0,0
PUMA_20130303_064500.wav,none,0.893,3.165,"6, 0",0,1
PUMA_20130303_070000.wav,none,1.896,4.01,"6, 0",0,0
PUMA_20130303_071500.wav,none,2.7,4.805,"6, 0",0,0
PUMA_20130303_073000.wav,none,1.886,4.335,"6, 0",0,0
PUMA_20130303_074500.wav,none,0.12799999999999995,2.885,"6, 0",0,0
PUMA_20130303_080000.wav,none,0.18999999999999995,2.295,"6, 0",0,0
PUMA_20140210_054500.wav,none,1.171,0.34,"-1, 200",0,0
PUMA_20140210_060000.wav,none,1.517,0.37,"-1, 200",0,0
PUMA_20140210_061500.wav,none,1.4999999999999998,0.43,"-1, 200",0,0
PUMA_20140210_063000.wav,none,0.972,0.365,"-1, 200",0,0
PUMA_20140210_064500.wav,none,1.028,0.41,"-1, 200",0,0
PUMA_20140210_070000.wav,none,0.967,0.645,"-1, 200",0,0
PUMA_20140210_071500.wav,none,1.055,0.29,"-1, 200",0,0
PUMA_20140210_073000.wav,none,1.376,0.395,"-1, 200",0,0
PUMA_20140210_074500.wav,none,1.449,3.795,"-1, 200",0,0
PUMA_20140210_080000.wav,none,0.957,0.495,"-1, 200",0,0
PUMA_20140211_054500.wav,none,1.016,0.6399999999999999,"-1, 200",0,0
PUMA_20140211_060000.wav,none,1.089,2.8200000000000003,"-1, 200",0,0
PUMA_20140211_061500.wav,none,0.737,7.029999999999999,"-1, 200",0,0
PUMA_20140211_063000.wav,none,0.953,2.28,"-1, 200",0,0
PUMA_20140211_064500.wav,none,0.729,1.145,"-1, 200",0,0
PUMA_20140211_070000.wav,none,0.865,1.58,"-1, 200",0,0
PUMA_20140211_071500.wav,none,0.7059999999999998,1.01,"-1, 200",0,0
PUMA_20140211_073000.wav,none,1.009,1.205,"-1, 200",0,0
PUMA_20140211_074500.wav,none,1.623,1.82,"-1, 200",0,0
PUMA_20140211_080000.wav,none,1.246,1.44,"-1, 200",0,0
PUMA_20140212_054500.wav,none,0.8020000000000002,1.89,"-1, 200",0,0
PUMA_20140212_060000.wav,none,1.326,1.35,"-1, 200",0,0
PUMA_20140212_061500.wav,none,1.848,0.965,"-1, 200",0,0
PUMA_20140212_063000.wav,none,0.953,0.8400000000000001,"-1, 200",0,0
PUMA_20140212_064500.wav,none,0.793,0.93,"-1, 200",0,0
PUMA_20140212_070000.wav,none,0.805,1.1800000000000002,"-1, 200",0,0
PUMA_20140212_071500.wav,none,0.7060000000000001,1.085,"-1, 200",0,0
PUMA_20140212_073000.wav,none,0.6399999999999999,1.525,"-1, 200",0,0
PUMA_20140212_074500.wav,none,0.4449999999999999,2.06,"-1, 200",0,0
PUMA_20140212_080000.wav,none,0.5010000000000001,1.8,"-1, 200",0,0
PUMA_20140208_054500.wav,none,1.128,2.835,"-1, 200",0,0
PUMA_20140208_060000.wav,none,0.659,2.745,"-1, 200",0,0
PUMA_20140208_061500.wav,none,1.011,0.06500000000000002,"-1, 200",0,0
PUMA_20140208_063000.wav,none,0.962,0.07,"-1, 200",0,0
PUMA_20140208_064500.wav,none,0.931,0.12,"-1, 200",0,0
PUMA_20140208_070000.wav,none,0.993,0.105,"-1, 200",0,0
PUMA_20140208_071500.wav,none,1.077,0.21,"-1, 200",0,0
PUMA_20140208_073000.wav,none,1.072,0.6799999999999999,"-1, 200",0,0
PUMA_20140208_074500.wav,none,1.027,0.03,"-1, 200",0,0
PUMA_20140208_080000.wav,none,1.003,0.095,"-1, 200",0,0
PUMA_20140209_054500.wav,none,0.752,4.125,"-1, 200",0,0
PUMA_20140209_060000.wav,none,1.206,3.065,"-1, 200",0,0
PUMA_20140209_061500.wav,none,0.09,3.13,"-1, 200",0,0
PUMA_20140209_063000.wav,none,0.375,2.645,"-1, 200",0,0
PUMA_20140209_064500.wav,none,0.97,2.425,"-1, 200",0,0
PUMA_20140209_070000.wav,none,3.4270000000000005,2.4450000000000003,"-1, 200",0,1
PUMA_20140209_071500.wav,titi -- no howler,5.811000000000001,3.64,"-1, 200",1,1
PUMA_20140209_073000.wav,none,0.922,2.6950000000000003,"-1, 200",0,0
PUMA_20140209_074500.wav,none,0.5700000000000001,2.5,"-1, 200",0,0
PUMA_20140209_080000.wav,none,0.893,0.765,"-1, 200",0,0
PUMA_20140213_054500.wav,none,0.198,3.76,"0, 400",0,0
PUMA_20140213_060000.wav,none,-0.036,3.465,"0, 400",0,0
PUMA_20140213_061500.wav,none,2.7755575615628915e-18,3.4349999999999996,"0, 400",0,0
PUMA_20140213_063000.wav,none,0.006,2.825,"0, 400",0,0
PUMA_20140213_064500.wav,none,0.04199999999999999,2.855,"0, 400",0,0
PUMA_20140213_070000.wav,none,0.017,3.045,"0, 400",0,0
PUMA_20140213_071500.wav,none,0.28500000000000003,2.75,"0, 400",0,0
PUMA_20140213_073000.wav,none,0.31799999999999995,2.715,"0, 400",0,0
PUMA_20140213_074500.wav,none,0.263,2.665,"0, 400",0,0
PUMA_20140213_080000.wav,none,0.01499999999999999,3.065,"0, 400",0,0
PUMA_20140214_054500.wav,none,0.841,4.2,"0, 400",0,0
PUMA_20140214_060000.wav,none,-0.33899999999999997,5.4,"0, 400",0,0
PUMA_20140214_061500.wav,none,-0.01199999999999999,5.23,"0, 400",0,0
PUMA_20140214_063000.wav,none,-0.18,4.005,"0, 400",0,0
PUMA_20140214_064500.wav,none,0.03800000000000002,4.82,"0, 400",0,0
PUMA_20140214_070000.wav,none,0.07900000000000001,4.455,"0, 400",0,0
PUMA_20140214_071500.wav,none,1.771,3.06,"0, 400",0,0
PUMA_20140214_073000.wav,none,0.02199999999999998,3.7,"0, 400",0,0
PUMA_20140214_074500.wav,none,0.453,3.125,"0, 400",0,0
PUMA_20140214_080000.wav,none,0.308,3.3200000000000003,"0, 400",0,0
PUMA_20140205_054500.wav,none,1.6720000000000002,0.8250000000000001,"6, 0",0,0
PUMA_20140205_060000.wav,none,1.1310000000000002,5.105,"6, 0",0,0
PUMA_20140205_061500.wav,none,0.868,5.995,"6, 0",0,0
PUMA_20140205_063000.wav,none,3.407,4.859999999999999,"6, 0",0,1
PUMA_20140205_064500.wav,none,3.0450000000000004,7.945,"6, 0",0,1
PUMA_20140205_070000.wav,none,2.272,4.915,"6, 0",0,0
PUMA_20140205_071500.wav,none,3.1530000000000005,4.375,"6, 0",0,1
PUMA_20140205_073000.wav,none,2.613,4.35,"6, 0",0,1
PUMA_20140205_074500.wav,none,2.696,4.595000000000001,"6, 0",0,1
PUMA_20140205_080000.wav,none,0.28700000000000003,6.425000000000001,"6, 0",0,1
PUMA_20140206_054500.wav,none,1.2009999999999996,5.245,"6, 0",0,1
PUMA_20140206_060000.wav,none,1.513,7.335,"6, 0",0,0
PUMA_20140206_061500.wav,none,1.908,7.1850000000000005,"6, 0",0,0
PUMA_20140206_063000.wav,none,3.2340000000000004,6.705,"6, 0",0,0
PUMA_20140206_064500.wav,none,4.779000000000001,5.6850000000000005,"6, 0",0,1
PUMA_20140206_070000.wav,none,2.646,5.635,"6, 0",0,0
PUMA_20140206_071500.wav,none,1.526,5.54,"6, 0",0,1
PUMA_20140206_073000.wav,none,0.8379999999999999,6.38,"6, 0",0,0
PUMA_20140206_074500.wav,none,1.5650000000000002,7.33,"6, 0",0,0
PUMA_20140206_080000.wav,none,1.47,9.15,"6, 0",0,0
PUMA_20140207_054500.wav,none,0.404,3.555,"6, 0",0,0
PUMA_20140207_060000.wav,none,-0.173,5.9,"6, 0",0,0
PUMA_20140207_061500.wav,none,1.0599999999999998,6.43,"6, 0",0,1
PUMA_20140207_063000.wav,none,2.2369999999999997,5.21,"6, 0",0,1
PUMA_20140207_064500.wav,none,3.011,4.625,"6, 0",0,1
PUMA_20140207_070000.wav,titi -- yes howler,4.573,4.365,"6, 0",1,0
PUMA_20140207_071500.wav,none,3.927000000000001,4.9,"6, 0",0,1
PUMA_20140207_073000.wav,none,2.1119999999999997,4.45,"6, 0",0,0
PUMA_20140207_074500.wav,titi -- yes howler,9.009,5.425000000000001,"6, 0",1,1
PUMA_20140207_080000.wav,none,2.6120000000000005,5.005,"6, 0",0,1
PUMA_20150216_054500.wav,none,0.623,2.18,"-1, 600",0,0
PUMA_20150216_060000.wav,none,0.4640000000000001,2.785,"-1, 600",0,0
PUMA_20150216_061500.wav,none,0.865,6.51,"-1, 600",0,0
PUMA_20150216_063000.wav,titi -- yes howler,5.687,5.655,"-1, 600",1,0
PUMA_20150216_064500.wav,titi -- no howler,6.739,2.46,"-1, 600",1,0
PUMA_20150216_070000.wav,none,2.284,2.145,"-1, 600",0,0
PUMA_20150216_071500.wav,none,0.43899999999999995,2.615,"-1, 600",0,0
PUMA_20150216_073000.wav,none,1.546,2.795,"-1, 600",0,0
PUMA_20150216_074500.wav,none,3.0079999999999996,2.665,"-1, 600",0,0
PUMA_20150216_080000.wav,none,1.9170000000000005,3.88,"-1, 600",0,0
PUMA_20150217_054500.wav,none,0.256,2.165,"-1, 600",0,0
PUMA_20150217_060000.wav,none,0.34700000000000003,2.575,"-1, 600",0,0
PUMA_20150217_061500.wav,none,0.909,2.35,"-1, 600",0,0
PUMA_20150217_063000.wav,none,1.155,2.135,"-1, 600",0,0
PUMA_20150217_064500.wav,none,0.8729999999999999,2.1399999999999997,"-1, 600",0,0
PUMA_20150217_070000.wav,none,1.059,2.39,"-1, 600",0,0
PUMA_20150217_071500.wav,none,0.915,2.39,"-1, 600",0,0
PUMA_20150217_073000.wav,none,0.8100000000000002,2.2249999999999996,"-1, 600",0,0
PUMA_20150217_074500.wav,none,0.835,2.3499999999999996,"-1, 600",0,0
PUMA_20150217_080000.wav,none,0.5589999999999999,2.85,"-1, 600",0,0
PUMA_20150214_054500.wav,none,1.239,3.145,"-2, 400",0,0
PUMA_20150214_060000.wav,none,0.309,3.775,"-2, 400",0,0
PUMA_20150214_061500.wav,none,-0.208,4.67,"-2, 400",0,0
PUMA_20150214_063000.wav,none,0.409,3.505,"-2, 400",0,0
PUMA_20150214_064500.wav,none,0.462,4.91,"-2, 400",0,0
PUMA_20150214_070000.wav,none,0.142,4.31,"-2, 400",0,0
PUMA_20150214_071500.wav,none,-0.079,3.77,"-2, 400",0,0
PUMA_20150214_073000.wav,none,0.042,5.695,"-2, 400",0,0
PUMA_20150214_074500.wav,none,1.349,2.395,"-2, 400",0,0
PUMA_20150214_080000.wav,none,1.0529999999999995,2.955,"-2, 400",0,0
PUMA_20150215_054500.wav,none,3.19,4.1,"-2, 400",0,0
PUMA_20150215_060000.wav,none,3.175,1.835,"-2, 400",0,0
PUMA_20150215_061500.wav,none,0.617,2.17,"-2, 400",0,0
PUMA_20150215_063000.wav,none,0.483,2.365,"-2, 400",0,0
PUMA_20150215_064500.wav,none,0.5760000000000001,1.755,"-2, 400",0,0
PUMA_20150215_070000.wav,none,0.5640000000000001,1.59,"-2, 400",0,0
PUMA_20150215_071500.wav,none,1.3850000000000002,1.81,"-2, 400",0,0
PUMA_20150215_073000.wav,none,2.588,1.835,"-2, 400",0,0
PUMA_20150215_074500.wav,none,2.529,11.595,"-2, 400",0,0
PUMA_20150215_080000.wav,none,0.8899999999999999,2.2300000000000004,"-2, 400",0,0
PUMA_20150218_054500.wav,none,0.7500000000000001,3.665,"0, 800",0,0
PUMA_20150218_060000.wav,none,0.05399999999999999,5.279999999999999,"0, 800",0,0
PUMA_20150218_061500.wav,none,3.4869999999999997,11.505,"0, 800",0,0
PUMA_20150218_063000.wav,none,0.02699999999999999,4.625,"0, 800",0,0
PUMA_20150218_064500.wav,none,1.9110000000000005,4.3149999999999995,"0, 800",0,0
PUMA_20150218_070000.wav,none,-0.191,4.835,"0, 800",0,0
PUMA_20150218_071500.wav,none,-0.11300000000000002,3.2350000000000003,"0, 800",0,0
PUMA_20150218_073000.wav,none,0.7110000000000001,3.615,"0, 800",0,0
PUMA_20150218_074500.wav,none,-0.12200000000000004,3.775,"0, 800",0,0
PUMA_20150218_080000.wav,none,-0.113,3.78,"0, 800",0,0
PUMA_20150219_054500.wav,none,0.6480000000000001,2.94,"0, 800",0,0
PUMA_20150219_060000.wav,none,-0.08800000000000002,4.535,"0, 800",0,0
PUMA_20150219_061500.wav,none,3.636,12.915,"0, 800",0,0
PUMA_20150219_063000.wav,none,1.309,3.395,"0, 800",0,0
PUMA_20150219_064500.wav,none,1.9229999999999996,2.735,"0, 800",0,0
PUMA_20150219_070000.wav,none,0.279,3.215,"0, 800",0,0
PUMA_20150219_071500.wav,none,3.553,3.455,"0, 800",0,0
PUMA_20150219_073000.wav,none,3.3949999999999996,3.255,"0, 800",0,1
PUMA_20150219_074500.wav,none,1.711,2.34,"0, 800",0,0
PUMA_20150219_080000.wav,none,0.595,2.685,"0, 800",0,0
PUMA_20150211_054500.wav,none,1.143,1.95,"1, 200",0,0
PUMA_20150211_060000.wav,none,1.134,0.835,"1, 200",0,0
PUMA_20150211_061500.wav,none,1.036,0.195,"1, 200",0,0
PUMA_20150211_063000.wav,none,1.123,-0.065,"1, 200",0,0
PUMA_20150211_064500.wav,none,1.109,0.04500000000000001,"1, 200",0,0
PUMA_20150211_070000.wav,none,1.096,-0.04500000000000001,"1, 200",0,0
PUMA_20150211_071500.wav,none,1.419,0.11,"1, 200",0,0
PUMA_20150211_073000.wav,none,1.16,0.02499999999999999,"1, 200",0,0
PUMA_20150211_074500.wav,none,1.176,0.16999999999999998,"1, 200",0,0
PUMA_20150211_080000.wav,none,1.1829999999999998,7.085,"1, 200",0,0
PUMA_20150212_054500.wav,none,3.2050000000000005,1.42,"1, 200",0,0
PUMA_20150212_060000.wav,none,0.605,2.7,"1, 200",0,0
PUMA_20150212_061500.wav,none,1.016,2.84,"1, 200",0,0
PUMA_20150212_063000.wav,titi -- no howler,4.5840000000000005,2.54,"1, 200",1,1
PUMA_20150212_064500.wav,none,3.794999999999999,2.34,"1, 200",0,0
PUMA_20150212_070000.wav,none,0.7530000000000001,2.26,"1, 200",0,0
PUMA_20150212_071500.wav,none,0.522,2.83,"1, 200",0,0
PUMA_20150212_073000.wav,none,0.8269999999999997,2.8,"1, 200",0,0
PUMA_20150212_074500.wav,none,0.598,3.08,"1, 200",0,0
PUMA_20150212_080000.wav,none,0.7070000000000001,3.1799999999999997,"1, 200",0,0
PUMA_20150213_054500.wav,none,1.275,2.7649999999999997,"1, 200",0,0
PUMA_20150213_060000.wav,none,0.69,4.145,"1, 200",0,0
PUMA_20150213_061500.wav,none,8.405,12.245,"1, 200",0,0
PUMA_20150213_063000.wav,none,2.4400000000000004,3.215,"1, 200",0,0
PUMA_20150213_064500.wav,none,1.3570000000000002,3.545,"1, 200",0,0
PUMA_20150213_070000.wav,none,1.966,3.93,"1, 200",0,0
PUMA_20150213_071500.wav,none,2.342,3.965,"1, 200",0,0
PUMA_20150213_073000.wav,none,0.909,3.865,"1, 200",0,0
PUMA_20150213_074500.wav,none,1.319,3.165,"1, 200",0,0
PUMA_20150213_080000.wav,none,2.101,3.625,"1, 200",0,0
PUMA_20150210_054500.wav,none,1.084,4.175,"2, 0",0,0
PUMA_20150210_060000.wav,none,1.318,4.295,"2, 0",0,0
PUMA_20150210_061500.wav,none,1.1570000000000005,-0.495,"2, 0",0,0
PUMA_20150210_063000.wav,none,1.098,0.425,"2, 0",0,0
PUMA_20150210_064500.wav,none,0.901,0.685,"2, 0",0,0
PUMA_20150210_070000.wav,none,0.893,0.6799999999999999,"2, 0",0,0
PUMA_20150210_071500.wav,none,2.3259999999999996,1.42,"2, 0",0,0
PUMA_20150210_073000.wav,none,2.5890000000000004,1.035,"2, 0",0,0
PUMA_20150210_074500.wav,none,1.549,2.935,"2, 0",0,0
PUMA_20150210_080000.wav,none,1.106,3.555,"2, 0",0,0
PUMA_20150208_054500.wav,none,0.415,4.975,"2, 0",0,0
PUMA_20150208_060000.wav,none,0.37299999999999994,5.5,"2, 0",0,0
PUMA_20150208_061500.wav,none,1.1,3.515,"2, 0",0,0
PUMA_20150208_063000.wav,none,2.789,3.33,"2, 0",0,1
PUMA_20150208_064500.wav,none,4.176,4.949999999999999,"2, 0",0,1
PUMA_20150208_070000.wav,titi -- no howler,5.2170000000000005,3.4499999999999997,"2, 0",1,1
PUMA_20150208_071500.wav,none,2.303,3.9,"2, 0",0,1
PUMA_20150208_073000.wav,none,1.8389999999999995,4.145,"2, 0",0,1
PUMA_20150208_074500.wav,none,1.4110000000000005,3.56,"2, 0",0,1
PUMA_20150208_080000.wav,none,1.505,5.595,"2, 0",0,1
PUMA_20150209_054500.wav,none,1.0299999999999998,-0.33499999999999996,"2, 0",0,0
PUMA_20150209_060000.wav,none,1.005,-0.005,"2, 0",0,0
PUMA_20150209_061500.wav,none,0.998,0.035,"2, 0",0,0
PUMA_20150209_063000.wav,none,1.134,-0.245,"2, 0",0,0
PUMA_20150209_064500.wav,none,1.1309999999999998,-0.33999999999999997,"2, 0",0,0
PUMA_20150209_070000.wav,none,1.039,-0.43,"2, 0",0,0
PUMA_20150209_071500.wav,none,1.0980000000000003,-0.43,"2, 0",0,0
PUMA_20150209_073000.wav,none,1.076,-0.345,"2, 0",0,0
PUMA_20150209_074500.wav,none,1.089,-0.34,"2, 0",0,0
PUMA_20150209_080000.wav,none,1.092,-0.23,"2, 0",0,0
PUMA_20160210_054500.wav,none,1.6020000000000003,0.66,"-2, 0",0,0
PUMA_20160210_060000.wav,none,0.9479999999999998,1.39,"-2, 0",0,0
PUMA_20160210_061500.wav,none,0.766,1.33,"-2, 0",0,0
PUMA_20160210_063000.wav,none,1.2399999999999998,1.52,"-2, 0",0,0
PUMA_20160210_064500.wav,none,1.8369999999999995,1.7799999999999998,"-2, 0",0,0
PUMA_20160210_070000.wav,none,0.714,1.195,"-2, 0",0,0
PUMA_20160210_071500.wav,none,0.6659999999999998,3.29,"-2, 0",0,0
PUMA_20160210_073000.wav,none,0.625,2.22,"-2, 0",0,0
PUMA_20160210_074500.wav,none,1.012,3.36,"-2, 0",0,0
PUMA_20160210_080000.wav,none,2.092,4.52,"-2, 0",0,0
PUMA_20160211_054500.wav,none,1.019,0.55,"-2, 0",0,0
PUMA_20160211_060000.wav,none,0.791,1.1949999999999998,"-2, 0",0,0
PUMA_20160211_061500.wav,none,1.459,1.5950000000000002,"-2, 0",0,0
PUMA_20160211_063000.wav,none,1.37,0.8500000000000001,"-2, 0",0,0
PUMA_20160211_064500.wav,none,1.044,0.73,"-2, 0",0,0
PUMA_20160211_070000.wav,none,0.6849999999999999,1.13,"-2, 0",0,0
PUMA_20160211_071500.wav,none,1.236,1.765,"-2, 0",0,0
PUMA_20160211_073000.wav,none,2.0520000000000005,2.5700000000000003,"-2, 0",0,0
PUMA_20160211_074500.wav,none,2.5129999999999995,2.545,"-2, 0",0,0
PUMA_20160211_080000.wav,none,2.1529999999999996,3.185,"-2, 0",0,0
PUMA_20160212_054500.wav,none,0.8950000000000001,1.685,"-2, 0",0,0
PUMA_20160212_060000.wav,none,1.521,1.7200000000000002,"-2, 0",0,0
PUMA_20160212_061500.wav,none,1.7750000000000004,1.595,"-2, 0",0,0
PUMA_20160212_063000.wav,none,0.667,2.29,"-2, 0",0,0
PUMA_20160212_064500.wav,titi -- no howler,4.715000000000001,1.815,"-2, 0",1,1
PUMA_20160212_070000.wav,titi -- no howler,4.368,1.415,"-2, 0",1,1
PUMA_20160212_071500.wav,none,1.753,1.39,"-2, 0",0,0
PUMA_20160212_073000.wav,none,3.239,1.65,"-2, 0",0,0
PUMA_20160212_074500.wav,none,2.3540000000000005,1.675,"-2, 0",0,0
PUMA_20160212_080000.wav,titi -- no howler,5.623,2.725,"-2, 0",1,0
PUMA_20160223_054500.wav,none,1.966,5.279999999999999,"0, 800",0,0
PUMA_20160223_060000.wav,none,1.806,6.0600000000000005,"0, 800",0,1
PUMA_20160223_061500.wav,none,4.421000000000001,5.495,"0, 800",0,0
PUMA_20160223_063000.wav,none,2.353,7.09,"0, 800",0,0
PUMA_20160223_064500.wav,none,0.179,7.7,"0, 800",0,0
PUMA_20160223_070000.wav,none,0.8579999999999999,3.975,"0, 800",0,0
PUMA_20160223_071500.wav,none,0.082,4.345000000000001,"0, 800",0,0
PUMA_20160223_073000.wav,none,-0.324,3.96,"0, 800",0,0
PUMA_20160223_074500.wav,none,0.165,4.095,"0, 800",0,0
PUMA_20160223_080000.wav,none,0.241,3.805,"0, 800",0,0
PUMA_20160225_054500.wav,none,1.3050000000000002,2.995,"0, 800",0,0
PUMA_20160225_060000.wav,none,1.077,3.25,"0, 800",0,0
PUMA_20160225_061500.wav,none,0.6389999999999999,3.06,"0, 800",0,0
PUMA_20160225_063000.wav,none,1.104,3.68,"0, 800",0,0
PUMA_20160225_064500.wav,none,1.2280000000000002,3.87,"0, 800",0,0
PUMA_20160225_070000.wav,none,1.082,3.25,"0, 800",0,0
PUMA_20160225_071500.wav,none,1.241,3.57,"0, 800",0,0
PUMA_20160225_073000.wav,none,0.8809999999999999,3.785,"0, 800",0,0
PUMA_20160225_074500.wav,none,2.028,3.405,"0, 800",0,0
PUMA_20160225_080000.wav,none,0.46,3.995,"0, 800",0,0
PUMA_20160213_054500.wav,none,2.61,3.1399999999999997,"1, 200",0,0
PUMA_20160213_060000.wav,none,2.522,12.665,"1, 200",0,0
PUMA_20160213_061500.wav,none,1.6439999999999997,10.5,"1, 200",0,0
PUMA_20160213_063000.wav,none,1.897,4.465,"1, 200",0,0
PUMA_20160213_064500.wav,none,0.985,4.085,"1, 200",0,0
PUMA_20160213_070000.wav,none,1.4829999999999997,3.18,"1, 200",0,0
PUMA_20160213_071500.wav,none,2.289,3.53,"1, 200",0,0
PUMA_20160213_073000.wav,none,2.935,3.979999999999999,"1, 200",0,0
PUMA_20160213_074500.wav,none,2.5119999999999996,3.28,"1, 200",0,0
PUMA_20160213_080000.wav,none,0.4300000000000001,3.33,"1, 200",0,0
PUMA_20160214_054500.wav,none,0.413,3.84,"1, 200",0,0
PUMA_20160214_060000.wav,none,0.414,4.695,"1, 200",0,0
PUMA_20160214_061500.wav,none,0.32999999999999996,3.93,"1, 200",0,0
PUMA_20160214_063000.wav,none,0.417,3.7,"1, 200",0,0
PUMA_20160214_064500.wav,none,0.8720000000000001,3.605,"1, 200",0,0
PUMA_20160214_070000.wav,none,0.716,3.53,"1, 200",0,0
PUMA_20160214_071500.wav,none,1.269,3.765,"1, 200",0,0
PUMA_20160214_073000.wav,none,0.512,3.575,"1, 200",0,0
PUMA_20160214_074500.wav,none,0.8089999999999999,3.34,"1, 200",0,0
PUMA_20160214_080000.wav,none,0.7590000000000001,3.905,"1, 200",0,0
PUMA_20160215_054500.wav,none,0.467,3.905,"6, 400",0,0
PUMA_20160215_060000.wav,none,0.48599999999999993,3.805,"6, 400",0,0
PUMA_20160215_061500.wav,none,0.603,2.915,"6, 400",0,0
PUMA_20160215_063000.wav,none,1.576,1.67,"6, 400",0,0
PUMA_20160215_064500.wav,none,1.217,2.205,"6, 400",0,0
PUMA_20160215_070000.wav,none,1.4300000000000002,2.33,"6, 400",0,0
PUMA_20160215_071500.wav,none,0.8539999999999999,2.38,"6, 400",0,0
PUMA_20160215_073000.wav,none,0.536,2.1,"6, 400",0,0
PUMA_20160215_074500.wav,none,0.857,1.79,"6, 400",0,0
PUMA_20160215_080000.wav,none,1.462,2.3899999999999997,"6, 400",0,0
PUMA_20160219_054500.wav,none,0.555,1.695,NA,0,NA
PUMA_20160219_060000.wav,none,0.37499999999999994,2.34,NA,0,NA
PUMA_20160219_061500.wav,none,1.162,1.975,NA,0,NA
PUMA_20160219_063000.wav,none,0.65,1.785,NA,0,NA
PUMA_20160219_064500.wav,none,0.5870000000000001,1.735,NA,0,NA
PUMA_20160219_070000.wav,none,0.6530000000000001,1.755,NA,0,NA
PUMA_20160219_071500.wav,none,1.222,1.825,NA,0,NA
PUMA_20160219_073000.wav,none,3.790999999999999,2.135,NA,0,NA
PUMA_20160219_074500.wav,none,2.925,2.3049999999999997,NA,0,NA
PUMA_20160219_080000.wav,none,0.7150000000000001,3.46,NA,0,NA
PUMA_20160220_054500.wav,none,0.29,2.66,NA,0,NA
PUMA_20160220_060000.wav,none,2.025,4.205,NA,0,NA
PUMA_20160220_061500.wav,none,0.9260000000000002,3.805,NA,0,NA
PUMA_20160220_063000.wav,none,1.305,5.025,NA,0,NA
PUMA_20160220_064500.wav,none,1.932,2.0149999999999997,NA,0,NA
PUMA_20160220_070000.wav,none,2.506,1.67,NA,0,NA
PUMA_20160220_071500.wav,none,1.897,2.17,NA,0,NA
PUMA_20160220_073000.wav,none,1.5779999999999998,3.0999999999999996,NA,0,NA
PUMA_20160220_074500.wav,none,1.312,2.2,NA,0,NA
PUMA_20160220_080000.wav,none,2.279,2.025,NA,0,NA
PUMA_20170221_054500.wav,none,2.0119999999999996,3.3150000000000004,"-3, 600",0,0
PUMA_20170221_060000.wav,none,0.6960000000000001,3.265,"-3, 600",0,0
PUMA_20170221_061500.wav,none,0.788,3.105,"-3, 600",0,0
PUMA_20170221_063000.wav,none,0.919,3.045,"-3, 600",0,0
PUMA_20170221_064500.wav,none,0.601,2.065,"-3, 600",0,0
PUMA_20170221_070000.wav,none,1.6900000000000002,2.355,"-3, 600",0,1
PUMA_20170221_071500.wav,none,1.521,2.7649999999999997,"-3, 600",0,0
PUMA_20170221_073000.wav,none,1.1,2.97,"-3, 600",0,0
PUMA_20170221_074500.wav,none,0.986,2.86,"-3, 600",0,0
PUMA_20170221_080000.wav,none,0.642,2.285,"-3, 600",0,0
PUMA_20170222_054500.wav,none,0.907,0.39,"-3, 600",0,0
PUMA_20170222_060000.wav,none,0.8690000000000001,2.415,"-3, 600",0,0
PUMA_20170222_061500.wav,none,0.994,0.03999999999999999,"-3, 600",0,0
PUMA_20170222_063000.wav,none,1.1609999999999998,-0.15999999999999998,"-3, 600",0,0
PUMA_20170222_064500.wav,none,0.954,0.10499999999999998,"-3, 600",0,0
PUMA_20170222_070000.wav,none,0.8779999999999999,0.2,"-3, 600",0,0
PUMA_20170222_071500.wav,none,0.8880000000000001,0.27999999999999997,"-3, 600",0,0
PUMA_20170222_073000.wav,none,1.1880000000000002,0.45,"-3, 600",0,0
PUMA_20170222_074500.wav,none,1.231,0.32,"-3, 600",0,0
PUMA_20170222_080000.wav,none,1.164,0.495,"-3, 600",0,0
PUMA_20170223_054500.wav,none,1.811,2.015,"-3, 600",0,0
PUMA_20170223_060000.wav,titi -- no howler,5.720000000000001,2.7350000000000003,"-3, 600",1,1
PUMA_20170223_061500.wav,titi -- no howler,4.457000000000001,3.979999999999999,"-3, 600",1,0
PUMA_20170223_063000.wav,none,0.8310000000000001,3.035,"-3, 600",0,0
