original_output_file,survey_file_name,template,starttime,ampcutoff,species,min.score,max.score,n.scores,folder,location,recording.date,audiofile
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_063000.wav ",F6,15,-25,H,1.05,3.59,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_063000.wav ",F7,17,-25,H,-1.17,2.48,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_063000.wav ",F9,102,-25,T,-2.41,1.18,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F1,25,-25,T,-2.73,1.15,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F2,0,-25,T,-1.78,0.62,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F2,87,-25,T,-1.81,0.49,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F3,0,-25,T,-1.79,0.61,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F4,0,-25,T,-2.43,1.76,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F4,30,-25,T,-3.01,1.46,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F5,65,-25,T,-2.9,1.25,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F8,25,-25,T,-2.92,0.88,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F8,36,-25,T,-2.21,1.62,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F6,15,-25,H,-1.33,3.32,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F7,17,-25,H,-1.33,2.04,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_064500.wav ",F9,102,-25,T,-2.26,1.71,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F1,25,-25,T,-1.33,1.04,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F2,0,-25,T,-1.45,0.4,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F2,87,-25,T,-1.42,0.56,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F3,0,-25,T,-1.33,0.65,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F4,0,-25,T,-1.42,1.77,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F4,30,-25,T,-1.3,1.32,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F5,65,-25,T,-1.38,0.89,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F8,25,-25,T,-1.4,0.96,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F8,36,-25,T,-1.33,0.94,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F6,15,-25,H,0.01,2.29,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F7,17,-25,H,-0.07,1.85,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_070000.wav ",F9,102,-25,T,-1.6,0.98,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F1,25,-25,T,-2.06,0.89,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F2,0,-25,T,-1.52,0.68,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F2,87,-25,T,-1.59,0.7,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F3,0,-25,T,-1.76,0.77,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F4,0,-25,T,-2.01,1.09,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F4,30,-25,T,-1.57,1.59,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F5,65,-25,T,-2.31,0.87,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F8,25,-25,T,-2.41,0.76,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F8,36,-25,T,-1.94,0.37,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F6,15,-25,H,0.21,2.63,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F7,17,-25,H,0.14,2.43,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_071500.wav ",F9,102,-25,T,-1.49,0.67,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F1,25,-25,T,-2.22,1.18,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F2,0,-25,T,-1.65,0.53,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F2,87,-25,T,-1.34,0.34,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F3,0,-25,T,-1.79,0.51,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F4,0,-25,T,-2.06,1.21,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F4,30,-25,T,-3.04,0.8,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F5,65,-25,T,-1.92,0.95,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F8,25,-25,T,-1.87,0.89,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F8,36,-25,T,-1.78,1.55,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F6,15,-25,H,-0.18,2.11,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F7,17,-25,H,-0.95,1.66,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_073000.wav ",F9,102,-25,T,-2.37,1.39,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F1,25,-25,T,-1.22,1.95,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F2,0,-25,T,-1.75,1.83,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F2,87,-25,T,-1.64,2.3,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F3,0,-25,T,-1.55,2.31,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F4,0,-25,T,-1.5,1.54,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F4,30,-25,T,-1.63,2.11,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F5,65,-25,T,-1.43,1.6,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F8,25,-25,T,-1.38,1.69,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F8,36,-25,T,-1.34,1.31,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F6,15,-25,H,-0.46,2.69,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F7,17,-25,H,-0.65,2.38,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_074500.wav ",F9,102,-25,T,-1.67,1.73,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F1,25,-25,T,-2.17,0.93,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F2,0,-25,T,-1.62,0.37,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F2,87,-25,T,-1.55,0.34,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F3,0,-25,T,-1.44,0.25,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F4,0,-25,T,-2.04,1.6,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F4,30,-25,T,-2.47,0.95,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F5,65,-25,T,-1.75,1.01,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F8,25,-25,T,-1.81,0.69,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F8,36,-25,T,-1.84,1.01,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F6,15,-25,H,0.61,3,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F7,17,-25,H,-0.6,2.36,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_-3,600.txt","Puma 2017/-3, 600/23 feb/PUMA_20170223_080000.wav ",F9,102,-25,T,-1.88,1.23,18439,Puma 2017,"-3, 600",23-Feb,PUMA_20170223_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F1,25,-25,T,-1.05,0.93,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F2,0,-25,T,-1.01,1.37,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F2,87,-25,T,-1.11,1.24,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F3,0,-25,T,-0.76,1.39,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F4,0,-25,T,-1.13,1.22,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F4,30,-25,T,-0.5,1.41,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F5,65,-25,T,-1.09,0.85,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F8,25,-25,T,-1.12,0.7,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F8,36,-25,T,-1.1,0.57,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F6,15,-25,H,-0.82,1.54,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F7,17,-25,H,-0.9,1.45,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_054500.wav ",F9,102,-25,T,-1.11,1.04,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F1,25,-25,T,-1.91,0.86,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F2,0,-25,T,-1.92,0.35,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F2,87,-25,T,-1.76,0.56,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F3,0,-25,T,-1.63,0.62,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F4,0,-25,T,-2.03,2.03,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F4,30,-25,T,-1.49,1.5,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F5,65,-25,T,-2.15,1.41,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F8,25,-25,T,-1.96,0.83,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F8,36,-25,T,-1.81,0.85,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Puma2017_1,200.txt","Puma 2017/1, 200/16 feb/PUMA_20170216_060000.wav ",F6,15,-25,H,-0.24,3.95,18439,Puma 2017,"1, 200",17-Feb,PUMA_20170217_080000.wav 
